house_type,house_size,location,city,latitude,longitude,price,currency,numBathrooms,verificationDate,description,SecurityDeposit,Status
2 BHK Apartment,"1,162 sq ft",Gagan Vihar,Delhi,28.70855713,77.32802582,10000,INR,2,Posted a month ago,"24 Hour's Ground Water Supply Available
Stainless Steel Railing Will Be Provided
Dedicated Food Court
Party Lawns
Chemist Shop
Ambulance Facility
Doctor On Call Service
Art Of Living Classes
In House Primary School And Play School
Art Of Living Classes
Grocery And Daily Use Item Shop
Transport Facilities For Your Commuting Requirements
Laundry Service For Your Daily Comfort
24 Hr Security System For Your Safety
Music
Dance & Painting Classes
Card Room
Ball Room More About This Property Here is an excellent 2 BHK Apartment available for rent in Ghaziabad. Surrounded by natural greens and equipped with numerous amenities, this rented 2 BHK house offers a comfortable lifestyle for families. It is a spacious property nestled in Gagan Vihar that enjoys good connectivity to major landmarks of the city. The Apartment is on the 5 floor. There is a total of 9 floors. The Apartment is designed as per modern construction standards. It has 2 bedrooms and 2 bathroom. It is South-East facing. The 2 BHK unit is thoughtfully designed to meet the space needs of a modern family and allows ample sunlight and fresh air. There are 3 balcony in this unit where residents can spend a relaxed evening and enjoy excellent views of the surroundings. This Apartment has 1162 Square feet of built-up area. It has a carpet area of 1162 Square feet. The monthly rent payable is Rs 10000, and the security deposit to be paid is Rs 10000. Project Highlights Several lifestyle amenities have been provided for the residents of this Apartment to ensure a sophisticated living. The locality Gagan Vihar provides comfortable social infrastructure",No Deposit,Semi-Furnished
2 BHK Apartment,"1,100 sq ft",Paschim Vihar,Delhi,28.65725327,77.09198761,24000,INR,1,Posted a month ago,"Itâs a 2 bhk multistorey apartment situated in DDA Meera Apartment, Paschim Vihar, Delhi. It has a built-up area of 1100 sqft and is available for rent at Rs. 24,000 per month . It is a semi-furnished property. Its main door is facing northeast direction. This residential property is ready-to-move-in. It is situated in the proximity of all the important facilities. Contact us for more details. ",No Deposit,Semi-Furnished
4 BHK Independent Floor,"1,500 sq ft",Kalyan Vihar,Delhi,28.68982697,77.19462585,39000,INR,3,Posted a month ago,"4BHK FLAT ON RENT IN
 CC COLONY
NORTH CAMPUS
DELHI UNIVERSITY 
NORTH CAMPUS
MODULAR KITCHEN
wardrobes 
PRIME LOCATION
INDEPENDENT FLOOR More About This Property Are you looking for an affordable Independent Floor for rent in Delhi?. Here is a spacious 4 BHK Independent Floor in Kalyan Vihar, promising a comfortable lifestyle. The Independent Floor is Semi Furnished. Built on floor 1 out of a total 4 floors, it is an ideal home providing beautiful views of the city?s skyline. This property is designed to suit your space needs and has 4 bedrooms and 3 bathroom. It also includes 2 balcony. This rented Independent Floor is North-East facing and compliant with vaastu Shastra principles. Nestled inside a gated society, this 4 BHK Independent Floor is a perfect accommodation for families seeking a contemporary lifestyle. The built-up area of the residential property is 1500 Square feet. The carpet area of this modern rented Independent Floor is 1500 Square feet. The Independent Floor is available for a monthly rent of Rs 39000. The security deposit payable is Rs 39000. Project Highlights The developer is known for delivering quality projects in Delhi. There are attractive amenities available for the residents of this Independent Floor that fulfil all the needs of a modern-day lifestyle",No Deposit,Semi-Furnished
1 BHK Independent Floor,900 sq ft,Sarvodaya Enclave,Delhi,28.53616524,77.19776154,18000,INR,1,Posted 14 days ago,"Itâs a 1 bhk builder floor situated in Sarvodaya Enclave. It has an area of 900 sqft with a carpet area of 700 sqft . The property is available at a monthly rental of Rs. 18,000 . It is a semi-furnished property. It is facing north direction. This residential property is ready-to-move-in. It is made in way to provide a comfortable living. The society is well connected by different modes of transportation. If you are interested, please contact us for more details. ",No Deposit,Semi-Furnished
2 BHK Apartment,"1,000 sq ft",Vasant Kunj,Delhi,28.52409363,77.14785004,45000,INR,2,Posted 18 days ago,"A 2 bhk property is available for rental in DDA Ganga Apartment Sector D Pocket 6, Vasant Kunj, Delhi. It has an area of 1000 sqft with a carpet area of 900 sqft . The property is available at a monthly rental of Rs. 45,000 . The house is furnished. It is a 8 year old ready-to-move-in property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities. Contact us for more details. ",No Deposit,Furnished
3 BHK Independent Floor,"1,100 sq ft",Janakpuri,Delhi,28.62412453,77.08145905,32500,INR,2,Posted 11 days ago,"A spacious 3 bhk builder floor is available for rental in DDA Flat Janakpuri, Janakpuri, Delhi. The house is semi-furnished. It is a 4 year old ready-to-move-in property. It is made in way to provide a comfortable living. It is situated in the proximity of all the important facilities. Please contact us for more details. ",No Deposit,Semi-Furnished
3 BHK Independent Floor,950 sq ft,Uttam Nagar,Delhi,28.61801529,77.05309296,30000,INR,2,Posted 3 days ago,"3bhk full furnished only family or bachelor
Near metro station Uttam Nagar east or west
Walking distance between two 3 minute
Anything more details contact me Aakash Grover  More About This Property Check out this Independent Floor available for rent in Uttam Nagar in Delhi. It is a 3 BHK unit that comes at an affordable rent, with modern features and premium amenities to suit your lifestyle needs. The unit is fully furnished. It is an South-East facing property that has been constructed as per vaastu principles. With numerous new-age amenities and green surroundings, this Independent Floor provides a convenient lifestyle for residents. A spacious house for your family, this unit includes 3 bedrooms. There are 2 bathroom and 2 balcony. It has a built-up area of 950 square_feet. The carpet area is 900.0 square_feet. The Independent Floor is built on 2 floor. The building has a total of 4 floors. The monthly rent is Rs 30000 and the security deposit to be paid by residents is Rs 30000. Project Highlights The developer also provides other units of 3 BHK configuration. Many amenities have been provided for the residents of this Independent Floor. The amenities include Gym, Garden, Sports facility, Swimming pool, Intercom, Clubhouse, Community hall. There is also provision for power backup facility. There is a modern lift facility. The availability of cctv facility promises safety and security for the residents. This property also includes gymnasium for those who prefer to follow a fitness routine. The locality Uttam Nagar enjoys good connectivity to different parts of the city. The residents of this Independent Floor will find many reputed healthcare centres in the neighborhood. There are hospitals like Gandhi Hospital, Mata Roop Rani Maggo Hospital and IVF Centre, Highland Care Multispeciality Hospital",No Deposit,Furnished
1 BHK Independent Floor,500 sq ft,Govindpuri,Delhi,28.53301239,77.26314545,7000,INR,1,Posted 3 days ago,"Well designed 1 bhk builder floor is available at a prime location in Govindpuri. It has a built-up area of 500 sqft and is available for rent at Rs. 7,000 per month . It is an unfurnished property. This residential property is ready-to-move-in. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is situated in the proximity of all the important facilities. If you are interested, please contact us for more details. ",No Deposit,Unfurnished
4 BHK Apartment,"2,800 sq ft",Vasant Kunj,Delhi,28.53086472,77.15710449,90000,INR,4,Posted 3 days ago,The house is semi-furnished. It is a ready-to-move-in property. It is made in way to provide a comfortable living for the residents. It is situated in the proximity of all the important facilities. Kindly call us for details.,No Deposit,Semi-Furnished
4 BHK Independent Floor,"2,700 sq ft",Greater Kailash,Delhi,28.5448494,77.24253845,175000,INR,4,Posted 3 days ago,"A 4 bhk property is available for rent in Greater Kailash, Delhi. It has an area of 2700 sqft with a carpet area of 2100 sqft . The property is available at a monthly rental of Rs. 1.75 lac . It is a semi-furnished property. This residential property is ready-to-move-in. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. If you are interested, please contact us for more details. ",No Deposit,Semi-Furnished
3 BHK Independent Floor,"1,100 sq ft",Mansa Ram Park,Delhi,28.61778641,77.04389191,28000,INR,2,Posted 3 days ago,"A spacious 3 bhk builder floor is available for rental in Mansa Ram Park, Delhi. It has a built-up area of 1100 sqft and is available for rent at Rs. 28,000 per month . The house is semi-furnished. This residential property is ready-to-move-in. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is situated in the proximity of all the important facilities. Contact us for more details. ",No Deposit,Semi-Furnished
2 BHK Independent Floor,900 sq ft,Lajpat Nagar,Delhi,28.57833481,77.2427063,42000,INR,2,Posted 3 days ago,"Itâs a 2 bhk builder floor situated in Lajpat Nagar, Delhi. It has an area of 900 sqft with a carpet area of 850 sqft . The property is available at a monthly rental of Rs. 42,000 . This residential property is ready-to-move-in. It is made in way to provide a comfortable living. It is well connected to the city areas. Contact us for more details. ",No Deposit,Semi-Furnished
3 BHK Independent Floor,"1,800 sq ft",Malviya Nagar,Delhi,28.53521729,77.2145462,70000,INR,3,Posted 3 days ago,"Well designed 3 bhk builder floor is available at a prime location in Malviya Nagar. The house is unfurnished. It is a ready-to-move-in property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities. Please contact us for more details. ",No Deposit,Unfurnished
3 BHK Independent Floor,"1,500 sq ft",Freedom Fighters Enclave,Delhi,28.50974846,77.19924164,45000,INR,3,Posted 3 days ago,"3bhk Builder Floor Apartment for rent in Saket area with lift and with cover car parking. Good connectivity to metro station. Safe and secure location for family and girls. 24 hours security gard available. No water problem in this society. Igl gas pipeline is also installed in this property  More About This Property Are you looking for an affordable Independent Floor for rent in Delhi?. Here is a spacious 3 BHK Independent Floor in Sainik Farm, promising a comfortable lifestyle. The Independent Floor is Fully Furnished. Built on floor 3 out of a total 4 floors, it is an ideal home providing beautiful views of the cityâs skyline. This property is designed to suit your space needs and has 3 bedrooms and 3 bathroom. It also includes 2 balcony. This rented Independent Floor is North-East facing and compliant with vaastu Shastra principles. Nestled inside a gated society, this 3 BHK Independent Floor is a perfect accommodation for families seeking a contemporary lifestyle. The built-up area of the residential property is 1500 Square feet. The carpet area of this modern rented Independent Floor is 1300 Square feet. There is also a provision of lift facility that gives convenience to the families, especially senior citizens. The property is equipped with power backup facility. The Independent Floor is available for a monthly rent of Rs 45000. The security deposit payable is Rs 45000. Project Highlights The developer is known for delivering quality projects in Delhi. There are attractive amenities available for the residents of this Independent Floor that fulfil all the needs of a modern-day lifestyle. There are various new-age facilities such as Gym, Garden, Sports Facility, Intercom, Community Hall. Latest safety features like cctv facility have been included in this property to ensure a secure environment for the residents",No Deposit,Furnished
1 BHK Independent Floor,450 sq ft,Lajpat Nagar IV,Delhi,28.56245804,77.24188232,20000,INR,1,Posted 3 days ago,"Are you looking for an affordable Independent Floor for rent in Delhi?. Here is a spacious 1 BHK Independent Floor in Lajpat Nagar, promising a comfortable lifestyle. The Independent Floor is fully furnished. Built on floor 3 out of a total 4 floors, it is an ideal home providing beautiful views of the cityâs skyline. This property is designed to suit your space needs and has 1 bedroom and 1 bathroom. It also includes 1 balcony. Nestled inside a gated society, this 1 BHK Independent Floor is a perfect accommodation for families seeking a contemporary lifestyle. The built-up area of the residential property is 450 square_feet. The Independent Floor is available for a monthly rent of Rs 20000. The security deposit payable is Rs 20000. Project Highlights The developer is known for delivering quality projects in Delhi. There are attractive amenities available for the residents of this Independent Floor that fulfil all the needs of a modern-day lifestyle. Latest safety features like cctv facility have been included in this property to ensure a secure environment for the residents",No Deposit,Furnished
3 BHK Apartment,"2,000 sq ft",Vasant Kunj,Delhi,28.52456093,77.14914703,85000,INR,4,Posted 3 days ago,"This spacious 3 bhk multistorey apartment is available for rental and is located in DDA Flats Vasant Kunj, one of the most prestigious projects of Vasant Kunj. It has an area of 2000 sqft with a carpet area of 1700 sqft . The property is available at a monthly rental of Rs. 85,000 . It is an unfurnished property. It is a ready-to-move-in property. It is made in way to provide a comfortable living. ",No Deposit,Unfurnished
6 BHK Independent House,"1,100 sq ft",Naraina,Delhi,28.62810516,77.14019012,125000,INR,4,Posted 3 days ago,"Itâs a 6 bhk independent house situated in Naraina. It has an area of 1100 sqft with a carpet area of 1050 sqft . The property is available at a monthly rental of Rs. 1.25 lac . The house is unfurnished. It is made in way to provide a comfortable living. The society is well connected by different modes of transportation. If you are interested, please contact us for more details. ",No Deposit,Unfurnished
3 BHK Independent Floor,"1,300 sq ft",Sector 28 Dwarka,Delhi,28.54697418,77.02831268,31500,INR,2,Posted 3 days ago,"Itâs a 3 bhk builder floor situated in Sector 28 Dwarka. It has a built-up area of 1300 sqft and is available for rent at Rs. 31,500 per month . It is a furnished property. This residential property is ready-to-move-in. It is made in way to provide a comfortable living. It is well connected to the city areas. Contact us for more details. ",No Deposit,Furnished
4 BHK Independent Floor,"4,500 sq ft",Greater kailash 1,Delhi,28.54727554,77.24378967,200000,INR,3,Posted 3 days ago,Itâs a 4 bhk builder floor situated in Greater kailash 1. It has a built-up area of 4500 sqft and is available for rent at Rs. 2.00 lac per month . It is an unfurnished property. It is made in way to provide a comfortable living for the residents. The society is well connected by different modes of transportation. Contact us for more details.,No Deposit,Unfurnished
1 BHK Independent Floor,400 sq ft,New Ashok Nagar,Delhi,28.5900631,77.3049469,8000,INR,1,Posted 2 days ago,Well designed 1 bhk builder floor is available at a prime location in New Ashok Nagar. It is an unfurnished property. This residential property is ready-to-move-in. It is made in way to provide a comfortable living. The society is well connected by different modes of transportation. Please contact us for more details.,No Deposit,Unfurnished
3 BHK Independent Floor,"2,000 sq ft",Sector 8 Dwarka,Delhi,28.56998062,77.0740509,40000,INR,3,Posted 2 days ago,"This spacious 3 bhk builder floor is available for rental and is located in the heart of Sector 8 Dwarka. It has a built-up area of 2000 sqft and is available for rent at Rs. 40,000 per month . This residential property is ready-to-move-in. The site is in close proximity to various civic utilities. Contact us for more details. ",No Deposit,Semi-Furnished
2 BHK Independent Floor,700 sq ft,Sector 25 Rohini,Delhi,28.73300362,77.09577179,14000,INR,2,Posted 3 days ago,"Itâs a 2 bhk builder floor situated in Sector 25 Rohini, Delhi. It has area of 700 sqft and is available at a rent of Rs. 14,000. The house is semi-furnished. It is a 7 year old ready-to-move-in property. It is situated in the proximity of all the important facilities. Please contact for more details. ",No Deposit,Semi-Furnished
2 BHK Independent Floor,850 sq ft,Shahdara,Delhi,28.68883896,77.26747894,15000,INR,2,Posted 3 days ago,"If you are looking for a modern house on rent in Delhi, this Independent Floor in Shahdara can be your perfect home. It is a 2 BHK Independent Floor designed to meet your space and lifestyle needs. The 2 BHK unit is semi furnished. This rented 2 BHK property is spacious and well-designed, with access to all the conveniences for any modern home seeker. It is located on floor 1 out of a total 4 floors . The Independent Floor has 2 bedrooms and 2 bathroom. It also has 1 balcony, giving uninterrupted views of the surroundings. There is lush greenery around this Independent Floor. The carpet area of this unit is 750 square feet. The built-up area is 850 square feet. The monthly rent payable for this Independent Floor is Rs 15000. The security deposit is Rs 15000. Project Highlights The project also offers 2 BHK units. The project also enjoys a strategic location with easy access to healthcare centres such as Healing Breath Chest Clinic (DR SHRUTI JAIN), Dr Lal PathLabs â Patient Service Centre, SM Hospital","15,000",Semi-Furnished
2 BHK Independent Floor,750 sq ft,Sector 11 Rohini,Delhi,28.73234558,77.11630249,21000,INR,2,Posted 3 days ago,"Itâs a 2 bhk builder floor situated in Sector 11 Rohini. It has a built-up area of 750 sqft and is available for rent at Rs. 21,000 per month . It is a semi-furnished property. It is a 6 year old ready-to-move-in property. It is made in way to provide a comfortable living for the residents. The society is well connected by different modes of transportation. If you are interested, please contact us for more details. ","42,000",Semi-Furnished
3 BHK Independent Floor,"3,200 sq ft",Sundar Nagar,Delhi,28.60339737,77.25250244,275000,INR,4,Posted 3 days ago,It has a built-up area of 3200 sqft and is available for rent at Rs. 2.75 lac per month . It is a semi-furnished property. This residential property is ready-to-move-in. It is made in way to provide a comfortable living. Contact us for more details.," 8,25,000",Semi-Furnished
3 BHK Independent Floor,"1,100 sq ft",Lajpat Nagar I,Delhi,28.57617188,77.24238586,67000,INR,3,Posted 2 days ago,"If you are looking for a modern house on rent in Delhi, this Independent Floor in Lajpat Nagar can be your perfect home. It is a 3 BHK Independent Floor designed to meet your space and lifestyle needs. The 3 BHK unit is fully furnished. This rented 3 BHK property is spacious and well-designed, with access to all the conveniences for any modern home seeker. It is located on floor 1 out of a total 3 floors . The Independent Floor has 3 bedrooms and 3 bathroom. It also has 1 balcony, giving uninterrupted views of the surroundings. There is lush greenery around this Independent Floor. The built-up area is 1100 square_feet. The monthly rent payable for this Independent Floor is Rs 67000. The security deposit is Rs 67000. Project Highlights The project also offers 3 BHK units. The project also enjoys a strategic location with easy access to healthcare centres such as CENTRE FOR SIGHT at MM EyeTech | LAJPAT NAGAR | NEW DELHI, Dr Pattnaik's Laser Eye Institute, Vimhans Nayati Super Speciality Hospital",No Deposit,Furnished
2 BHK Apartment,"1,200 sq ft",Saket,Delhi,28.52349854,77.20964813,28000,INR,2,Posted 3 days ago,"A 2 bhk property is available for rent in Saket, Delhi. The house is furnished. This residential property is ready-to-move-in. The site is in close proximity to various civic utilities. Please contact us for more details. ",No Deposit,Furnished
4 BHK Independent Floor,"3,000 sq ft",Greater Kailash,Delhi,28.53570747,77.24629974,110000,INR,4,Posted 2 days ago,"A 4 bhk property is available for rental in Arya Chittaranjan Park, Greater Kailash, Delhi. It has a built-up area of 3000 sqft and is available for rent at Rs. 1.10 lac per month . It is a furnished property. It is made in way to provide a comfortable living for the residents. It is situated in the proximity of all the important facilities. Contact us for more details. ",No Deposit,Furnished
2 BHK Independent Floor,"1,200 sq ft",Saket,Delhi,28.52349854,77.20964813,30000,INR,2,Posted 2 days ago,"This spacious 2 bhk builder floor is available for rental and is located in the heart of Saket. It has a built-up area of 1200 sqft and is available for rent at Rs. 30,000 per month . This residential property is ready-to-move-in. The site is in close proximity to various civic utilities. Contact us for more details. ",No Deposit,Furnished
3 BHK Independent Floor,"2,250 sq ft",Greater Kailash II,Delhi,28.5411396,77.23999023,140000,INR,3,Posted 2 days ago,"It has area of 2250 sqft and is available at a rent of Rs. 1.40 lac. The house is semi-furnished. This residential property is ready-to-move-in. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is situated in the proximity of all the important facilities. Please contact for more details. ",No Deposit,Semi-Furnished
3 BHK Independent Floor,"1,350 sq ft",Rajinder Nagar,Delhi,28.63493347,77.17928314,80000,INR,2,Posted 2 days ago,"A spacious 3 bhk builder floor is available for rental in Rajinder Nagar, Delhi. It has area of 1350 sqft and is available at a rent of Rs. 80,000. The house is furnished. It is a ready-to-move-in property. It is made in way to provide a comfortable living. The society is well connected by different modes of transportation. Contact us for more details. ",No Deposit,Furnished
4 BHK Apartment,"2,500 sq ft",Sector 13 Dwarka,Delhi,28.60370636,77.03877258,80000,INR,4,Posted 2 days ago,"A 4 bhk property is available for rental in White Rose Aprtment, Sector 13 Dwarka, Delhi. It has an area of 2500 sqft with a carpet area of 2300 sqft . The property is available at a monthly rental of Rs. 80,000 . It is a furnished property. It is a ready-to-move-in property. It is made in way to provide a comfortable living for the residents. It is well connected to the city areas. ",No Deposit,Furnished
3 BHK Apartment,"1,950 sq ft",Vasant Kunj,Delhi,28.52102089,77.14677429,65000,INR,2,Posted 2 days ago,"Itâs a 3 bhk multistorey apartment situated in Vasant Kunj. It has an area of 1950 sqft with a carpet area of 1650 sqft . The property is available at a monthly rental of Rs. 65,000 . The house is semi-furnished. It is made in way to provide a comfortable living for the residents. The site is in close proximity to various civic utilities. Kindly call us for details. ",No Deposit,Semi-Furnished
3 BHK Independent Floor,"1,250 sq ft",Anand Vihar,Delhi,28.6582737,77.31335449,40000,INR,2,Posted 2 days ago,"Well designed 3 bhk builder floor is available at a prime location in Anand Vihar. It has a built-up area of 1250 sqft and is available for rent at Rs. 40,000 per month . It is a semi-furnished property. It is well connected to the city areas. If you are interested, please contact us for more details. ",No Deposit,Semi-Furnished
1 RK Studio Apartment,300 sq ft,Defence Colony,Delhi,28.57263374,77.23251343,22000,INR,1,Posted 4 days ago,"It has area of 300 sqft and is available at a rent of Rs. 22,000. The house is furnished. Its main door is facing north direction. It is a ready-to-move-in property. It is made in way to provide a comfortable living for the residents. It is situated in the proximity of all the important facilities. ",No Deposit,Furnished
2 BHK Independent Floor,"2,000 sq ft",Kalkaji,Delhi,28.54732132,77.26038361,65000,INR,2,Posted 4 days ago,"Itâs a 2 bhk builder floor situated in Kalkaji, Delhi. It has area of 2000 sqft and is available at a rent of Rs. 65,000. Its main door is facing east direction. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is situated in the proximity of all the important facilities. Please contact for more details. ",No Deposit,Furnished
3 BHK Apartment,"1,700 sq ft",Karampura,Delhi,28.6665554,77.15055847,53000,INR,3,Posted 3 days ago,"A 3 bhk property is available for rental in DLF Capital Greens Phase 1 And 2, Karampura, Delhi. The house is semi-furnished. It is a 8 year old ready-to-move-in property. It is made in way to provide a comfortable living. Contact us for more details. ",No Deposit,Semi-Furnished
